id,rating,genre,runtime,fresh,top_critic,date
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,rotten,1,2002-01-11
10,PG-13,Comedy,82.0,fresh,1,2002-01-11
10,PG-13,Comedy,82.0,fresh,1,2002-01-11
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,fresh,1,2002-01-11
10,PG-13,Comedy,82.0,rotten,0,2002-01-11
10,PG-13,Comedy,82.0,rotten,0,2002-01-11
10,PG-13,Comedy,82.0,rotten,0,2002-01-11
10,PG-13,Comedy,82.0,rotten,0,2002-01-10
10,PG-13,Comedy,82.0,rotten,0,2002-01-10
10,PG-13,Comedy,82.0,fresh,0,2002-01-10
10,PG-13,Comedy,82.0,rotten,1,2002-01-10
