id,fresh,top_critic,date
1383,rotten,0,"December 29, 2015"
1383,fresh,0,"December 25, 2015"
1383,rotten,0,"December 23, 2015"
1383,rotten,0,"December 23, 2015"
1383,fresh,0,"December 23, 2015"
1383,rotten,0,"December 23, 2015"
1383,rotten,1,"December 20, 2015"
1383,rotten,0,"December 19, 2015"
1383,rotten,1,"December 18, 2015"
1383,rotten,0,"December 18, 2015"
1383,rotten,0,"December 18, 2015"
1383,fresh,1,"December 18, 2015"
1383,rotten,0,"December 18, 2015"
1383,rotten,0,"December 18, 2015"
1383,rotten,0,"December 18, 2015"
1383,rotten,0,"December 17, 2015"
1383,rotten,0,"December 17, 2015"
1383,fresh,1,"December 17, 2015"
1383,rotten,1,"December 17, 2015"
1383,rotten,0,"December 17, 2015"
1383,rotten,0,"December 17, 2015"
1383,rotten,1,"December 17, 2015"
1383,rotten,1,"December 17, 2015"
1383,rotten,0,"December 17, 2015"
1383,rotten,0,"December 17, 2015"
1383,fresh,0,"December 17, 2015"
1383,fresh,1,"December 17, 2015"
1383,rotten,1,"December 17, 2015"
1383,rotten,0,"December 17, 2015"
1383,rotten,1,"December 17, 2015"
1383,rotten,0,"December 17, 2015"
1383,rotten,0,"December 17, 2015"
1383,rotten,1,"December 17, 2015"
1383,rotten,0,"December 16, 2015"
1383,rotten,1,"December 16, 2015"
1383,fresh,1,"December 16, 2015"
1383,rotten,0,"December 16, 2015"
1383,rotten,0,"December 16, 2015"
1383,rotten,1,"December 16, 2015"
1385,fresh,0,"April 8, 2005"
1385,fresh,1,"October 23, 2004"
1385,fresh,0,"June 17, 2005"
1385,fresh,0,"August 11, 2004"
1385,fresh,0,"March 19, 2004"
1386,fresh,0,"November 26, 2015"
1386,fresh,1,"October 19, 2009"
1386,fresh,0,"October 19, 2009"
1386,fresh,0,"October 19, 2009"
1386,fresh,1,"October 19, 2009"
1386,rotten,1,"June 18, 2009"
1386,fresh,0,"April 9, 2007"
1386,rotten,1,"January 26, 2006"
1386,rotten,0,"October 14, 2005"
1386,rotten,1,"May 9, 2005"
1386,fresh,0,"April 15, 2005"
1386,rotten,0,"December 16, 2004"
1386,fresh,0,"November 1, 2004"
1386,fresh,0,"October 23, 2004"
1386,fresh,0,"April 9, 2004"
1386,fresh,0,"March 17, 2004"
1386,rotten,0,"May 24, 2003"
1386,fresh,0,"November 5, 2002"
1386,fresh,0,"January 1, 2000"
1386,fresh,0,"January 1, 2000"
1386,fresh,0,"April 19, 2008"
1386,rotten,0,"September 9, 2005"
1386,rotten,0,"July 29, 2005"
1386,fresh,0,"July 23, 2005"
1386,fresh,0,"May 24, 2004"
1386,rotten,0,"January 30, 2004"
1386,fresh,0,"August 22, 2003"
1386,rotten,0,"April 27, 2003"
1386,fresh,0,"October 1, 2002"
1387,rotten,0,"October 29, 2018"
1387,fresh,0,"August 5, 2018"
1387,rotten,0,"March 9, 2018"
1387,rotten,0,"March 7, 2018"
1387,rotten,0,"March 2, 2018"
1387,rotten,0,"March 2, 2018"
1387,rotten,0,"March 2, 2018"
1387,rotten,1,"March 2, 2018"
1387,rotten,0,"March 2, 2018"
1387,rotten,1,"March 1, 2018"
1387,rotten,0,"March 1, 2018"
1387,rotten,1,"March 1, 2018"
1387,rotten,0,"February 28, 2018"
1387,rotten,1,"February 28, 2018"
1387,rotten,0,"February 28, 2018"
1387,rotten,0,"February 27, 2018"
1387,fresh,0,"February 27, 2018"
1387,rotten,0,"February 25, 2018"
1387,rotten,0,"January 31, 2017"
1387,fresh,0,"January 28, 2017"
1387,rotten,1,"January 27, 2017"
1387,rotten,0,"January 26, 2017"
1387,rotten,1,"January 26, 2017"
1387,rotten,1,"January 26, 2017"
1388,fresh,0,"March 26, 2016"
1388,fresh,0,"August 14, 2002"
1388,rotten,0,"March 1, 2008"
1388,fresh,0,"July 29, 2007"
1388,rotten,0,"April 27, 2007"
1388,fresh,0,"August 26, 2006"
1388,rotten,0,"March 18, 2006"
1388,rotten,0,"June 6, 2005"
1388,fresh,0,"February 8, 2004"
1388,rotten,0,"November 7, 2003"
1388,fresh,0,"September 14, 2002"
1389,rotten,0,"December 21, 2017"
1389,rotten,0,"December 15, 2017"
1389,rotten,0,"December 15, 2017"
1389,rotten,0,"December 14, 2017"
1389,rotten,0,"December 14, 2017"
1389,rotten,0,"December 13, 2017"
1389,rotten,1,"December 13, 2017"
1389,rotten,1,"December 11, 2017"
1389,rotten,0,"December 9, 2017"
1389,rotten,0,"December 9, 2017"
1389,rotten,0,"December 8, 2017"
1389,rotten,1,"December 8, 2017"
1389,rotten,1,"December 8, 2017"
1389,fresh,1,"December 8, 2017"
1389,rotten,1,"December 8, 2017"
1389,rotten,1,"December 8, 2017"
1389,rotten,0,"December 8, 2017"
1389,rotten,0,"December 8, 2017"
1390,fresh,0,"May 26, 2016"
1390,fresh,0,"August 19, 2005"
1390,fresh,0,"May 6, 2005"
1390,fresh,0,"November 5, 2002"
1390,fresh,0,"August 30, 2002"
1390,rotten,0,"January 1, 2000"
1390,rotten,1,"September 7, 2011"
1390,rotten,0,"March 9, 2006"
1390,fresh,0,"August 22, 2003"
1390,rotten,0,"May 20, 2003"
1390,fresh,1,"January 1, 2000"
1390,rotten,1,"January 1, 2000"
1390,fresh,0,"January 1, 2000"
1390,fresh,0,"January 1, 2000"
1391,fresh,0,"May 8, 2018"
1391,fresh,0,"May 8, 2018"
1391,fresh,1,"July 21, 2014"
1391,fresh,0,"December 5, 2009"
1391,fresh,0,"November 6, 2009"
1391,fresh,1,"July 31, 2008"
1391,fresh,1,"June 24, 2006"
1391,fresh,0,"May 1, 2006"
1391,fresh,0,"April 17, 2003"
1392,fresh,0,"August 28, 2018"
1392,rotten,0,"January 1, 2018"
1392,fresh,0,"January 2, 2011"
1392,fresh,0,"March 29, 2009"
1392,fresh,0,"September 3, 2008"
1392,rotten,1,"July 2, 2008"
1392,fresh,0,"December 30, 2006"
1392,rotten,1,"June 24, 2006"
1392,fresh,0,"February 24, 2006"
1392,rotten,0,"February 9, 2006"
1392,fresh,0,"December 6, 2005"
1392,fresh,0,"May 28, 2005"
1392,fresh,0,"April 9, 2005"
1392,fresh,0,"January 27, 2005"
1392,fresh,0,"December 6, 2004"
1392,fresh,0,"June 25, 2004"
1392,fresh,0,"January 8, 2004"
1392,fresh,0,"February 8, 2003"
1392,fresh,0,"October 15, 2002"
1392,fresh,0,"October 11, 2002"
1392,fresh,1,"April 12, 2002"
1392,fresh,0,"March 1, 2002"
1392,fresh,0,"June 15, 2001"
1392,fresh,0,"February 27, 2001"
1392,fresh,1,"February 14, 2001"
1392,fresh,1,"February 14, 2001"
1392,rotten,0,"January 1, 2001"
1392,fresh,1,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,rotten,1,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,rotten,0,"January 1, 2000"
1392,rotten,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,rotten,0,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,rotten,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,1,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,fresh,0,"January 1, 2000"
1392,rotten,0,"January 1, 2000"
1392,fresh,0,"May 20, 2003"
1393,rotten,0,"November 10, 2016"
1394,rotten,0,"May 14, 2018"
1394,fresh,0,"April 20, 2015"
1394,rotten,0,"April 4, 2011"
1394,rotten,0,"November 10, 2010"
1394,rotten,0,"April 11, 2009"
1394,rotten,0,"February 6, 2009"
1394,rotten,0,"June 14, 2008"
1394,rotten,0,"April 11, 2008"
1394,rotten,0,"April 11, 2008"
1394,rotten,0,"April 11, 2008"
1394,rotten,0,"April 11, 2008"
1394,rotten,0,"April 11, 2008"
1394,rotten,0,"March 16, 2008"
1394,rotten,0,"February 18, 2008"
1394,rotten,0,"February 9, 2008"
1394,rotten,0,"February 7, 2008"
1394,rotten,1,"February 5, 2008"
1394,rotten,0,"February 5, 2008"
1394,rotten,0,"February 5, 2008"
1394,rotten,0,"February 5, 2008"
1394,rotten,1,"February 5, 2008"
1394,rotten,1,"February 4, 2008"
1394,rotten,1,"February 4, 2008"
1394,rotten,1,"February 4, 2008"
1394,rotten,0,"February 3, 2008"
1394,rotten,0,"February 2, 2008"
1394,rotten,0,"February 2, 2008"
1394,rotten,1,"February 2, 2008"
1394,rotten,1,"February 2, 2008"
1394,rotten,1,"February 2, 2008"
1394,rotten,0,"February 2, 2008"
1394,rotten,0,"February 1, 2008"
1394,rotten,0,"February 1, 2008"
1394,rotten,0,"February 1, 2008"
1394,rotten,1,"February 1, 2008"
1394,rotten,0,"February 1, 2008"
1394,rotten,0,"February 1, 2008"
1394,rotten,0,"February 1, 2008"
1394,rotten,1,"November 17, 2011"
1396,fresh,0,"August 25, 2018"
1396,rotten,1,"March 5, 2018"
1396,fresh,0,"October 15, 2016"
1396,rotten,0,"October 8, 2016"
1396,rotten,1,"April 22, 2016"
1396,rotten,1,"April 22, 2016"
1396,rotten,1,"April 22, 2016"
1396,rotten,0,"April 22, 2016"
1396,rotten,0,"April 22, 2016"
1396,rotten,1,"April 22, 2016"
1396,rotten,1,"April 22, 2016"
1396,rotten,0,"April 22, 2016"
1396,rotten,0,"April 22, 2016"
1396,rotten,1,"September 7, 2011"
1396,rotten,1,"March 26, 2009"
1396,rotten,0,"December 6, 2005"
1396,rotten,0,"September 16, 2005"
1396,rotten,0,"August 22, 2004"
1396,fresh,1,"May 20, 2003"
1396,rotten,0,"April 16, 2003"
1396,rotten,1,"January 1, 2000"
1396,rotten,0,"January 1, 2000"
1396,rotten,0,"November 2, 1990"
1396,fresh,0,"October 3, 2005"
1396,fresh,0,"December 8, 2002"
1396,rotten,0,"July 30, 2002"
1398,rotten,0,"October 4, 2018"
1398,fresh,0,"November 21, 2012"
1398,fresh,0,"August 31, 2010"
1398,rotten,0,"May 7, 2010"
1398,rotten,0,"April 30, 2010"
1398,fresh,0,"April 15, 2010"
1398,rotten,1,"April 15, 2010"
1398,rotten,1,"April 14, 2010"
1398,rotten,0,"April 13, 2010"
1398,fresh,0,"April 13, 2010"
1398,rotten,0,"April 10, 2010"
1398,fresh,0,"April 9, 2010"
1398,rotten,1,"April 9, 2010"
1398,rotten,0,"April 9, 2010"
1398,rotten,0,"April 9, 2010"
1398,rotten,0,"April 9, 2010"
1398,rotten,0,"April 9, 2010"
1398,rotten,1,"April 7, 2010"
1398,rotten,0,"April 9, 2010"
1399,fresh,0,"November 12, 2018"
1399,fresh,0,"November 11, 2018"
1399,fresh,0,"November 3, 2018"
1399,fresh,0,"November 2, 2018"
1399,fresh,0,"October 30, 2018"
1399,rotten,0,"October 30, 2018"
1399,fresh,0,"October 10, 2018"
1399,rotten,0,"October 10, 2018"
1399,rotten,0,"October 5, 2018"
1399,fresh,0,"August 30, 2018"
1399,fresh,0,"August 28, 2018"
1399,fresh,0,"August 25, 2018"
1399,rotten,0,"August 21, 2018"
1399,fresh,0,"August 20, 2018"
1399,fresh,0,"March 28, 2018"
1399,fresh,0,"February 20, 2018"
1399,fresh,0,"December 28, 2017"
1399,rotten,0,"December 28, 2017"
1399,fresh,0,"December 19, 2017"
1399,fresh,0,"December 18, 2017"
1399,fresh,0,"December 15, 2017"
1399,rotten,0,"November 20, 2017"
1399,fresh,0,"November 3, 2017"
1399,fresh,0,"October 29, 2017"
1399,fresh,0,"October 18, 2017"
1399,fresh,0,"October 11, 2017"
1399,fresh,0,"October 5, 2017"
1399,fresh,0,"October 5, 2017"
1399,rotten,0,"September 11, 2017"
1399,fresh,0,"September 8, 2017"
1399,fresh,0,"September 5, 2017"
1399,fresh,0,"August 29, 2017"
1399,fresh,0,"August 29, 2017"
1399,fresh,0,"August 22, 2017"
1399,fresh,0,"August 9, 2017"
1399,fresh,0,"August 3, 2017"
1399,fresh,0,"August 2, 2017"
1399,fresh,0,"July 28, 2017"
1399,fresh,0,"July 19, 2017"
1399,fresh,0,"July 19, 2017"
1399,fresh,0,"July 18, 2017"
1399,fresh,0,"July 14, 2017"
1399,fresh,0,"July 14, 2017"
1399,fresh,0,"July 14, 2017"
1399,fresh,0,"July 12, 2017"
1399,fresh,0,"July 12, 2017"
1399,fresh,0,"July 12, 2017"
1399,fresh,0,"July 11, 2017"
1399,fresh,0,"July 11, 2017"
1399,rotten,0,"July 11, 2017"
1399,fresh,0,"July 10, 2017"
1399,fresh,0,"July 9, 2017"
1399,rotten,0,"July 9, 2017"
1399,fresh,0,"July 9, 2017"
1399,fresh,0,"July 7, 2017"
1399,fresh,0,"July 7, 2017"
1399,fresh,0,"July 7, 2017"
1399,fresh,0,"July 7, 2017"
1399,fresh,0,"July 7, 2017"
1399,fresh,0,"July 6, 2017"
1399,fresh,0,"July 6, 2017"
1399,fresh,0,"July 6, 2017"
1399,fresh,0,"July 6, 2017"
1399,fresh,0,"July 6, 2017"
1399,fresh,0,"July 6, 2017"
1399,fresh,0,"July 6, 2017"
1399,fresh,0,"July 6, 2017"
1399,fresh,0,"July 6, 2017"
1399,fresh,0,"July 5, 2017"
1399,fresh,0,"July 5, 2017"
1399,fresh,0,"July 5, 2017"
1399,fresh,0,"July 5, 2017"
1399,fresh,0,"July 5, 2017"
1399,fresh,0,"July 3, 2017"
1399,fresh,0,"July 3, 2017"
1399,fresh,0,"July 3, 2017"
1399,fresh,0,"July 3, 2017"
1399,fresh,0,"July 3, 2017"
1399,fresh,0,"July 3, 2017"
1399,fresh,0,"June 30, 2017"
1399,fresh,0,"June 30, 2017"
1399,fresh,0,"June 29, 2017"
1399,fresh,0,"June 27, 2017"
1399,fresh,0,"June 26, 2017"
1399,fresh,0,"June 26, 2017"
1399,fresh,0,"June 25, 2017"
1399,fresh,0,"June 23, 2017"
1399,rotten,0,"June 20, 2017"
1399,fresh,0,"June 19, 2017"
1399,fresh,0,"June 16, 2017"
1399,fresh,0,"June 16, 2017"
1399,fresh,0,"June 16, 2017"
1399,fresh,0,"June 16, 2017"
1399,fresh,0,"June 15, 2017"
1399,fresh,0,"June 15, 2017"
1399,fresh,0,"June 15, 2017"
1399,fresh,0,"June 14, 2017"
1399,fresh,0,"June 12, 2017"
1399,fresh,0,"June 12, 2017"
1399,fresh,0,"June 11, 2017"
1399,fresh,0,"June 10, 2017"
1399,fresh,0,"June 10, 2017"
1399,fresh,0,"June 10, 2017"
1399,rotten,0,"June 10, 2017"
1399,fresh,1,"June 9, 2017"
1399,fresh,1,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,rotten,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,1,"June 9, 2017"
1399,rotten,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,1,"June 9, 2017"
1399,rotten,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,rotten,0,"June 9, 2017"
1399,rotten,1,"June 9, 2017"
1399,fresh,0,"June 9, 2017"
1399,fresh,0,"June 8, 2017"
1399,rotten,1,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,rotten,0,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,rotten,0,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,rotten,0,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,rotten,1,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,0,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,1,"June 8, 2017"
1399,fresh,0,"June 7, 2017"
1399,fresh,0,"June 7, 2017"
1399,fresh,1,"June 7, 2017"
1399,fresh,1,"June 7, 2017"
1399,fresh,1,"June 7, 2017"
1399,fresh,0,"June 7, 2017"
1399,fresh,1,"June 7, 2017"
1399,fresh,0,"June 7, 2017"
1399,fresh,0,"June 7, 2017"
1399,fresh,1,"June 7, 2017"
1399,fresh,1,"June 7, 2017"
1399,fresh,0,"June 7, 2017"
1399,rotten,1,"June 6, 2017"
1399,rotten,0,"June 6, 2017"
1399,fresh,0,"June 6, 2017"
1399,fresh,0,"June 6, 2017"
1399,fresh,0,"June 6, 2017"
1399,fresh,0,"June 6, 2017"
1399,fresh,1,"June 6, 2017"
1399,fresh,1,"June 6, 2017"
1399,fresh,1,"June 6, 2017"
1399,fresh,1,"June 6, 2017"
1399,rotten,0,"June 5, 2017"
1399,fresh,0,"June 5, 2017"
1399,fresh,0,"June 5, 2017"
1399,fresh,0,"June 5, 2017"
1399,fresh,0,"June 5, 2017"
1399,fresh,1,"June 5, 2017"
1399,rotten,1,"June 5, 2017"
1399,fresh,0,"June 5, 2017"
1399,rotten,0,"June 4, 2017"
1399,fresh,0,"May 31, 2017"
1399,fresh,1,"May 31, 2017"
1399,fresh,1,"May 15, 2017"
1399,fresh,0,"May 8, 2017"
1399,fresh,0,"May 4, 2017"
1399,fresh,1,"May 4, 2017"
1399,fresh,0,"May 4, 2017"
1399,fresh,0,"May 1, 2017"
1399,fresh,0,"April 30, 2017"
1400,fresh,1,"September 7, 2011"
1400,rotten,0,"September 27, 2005"
1400,rotten,0,"June 13, 2005"
1400,rotten,0,"January 2, 2004"
1400,rotten,1,"January 1, 2000"
1400,rotten,0,"January 1, 2000"
1400,fresh,1,"November 11, 1992"
1402,fresh,0,"July 16, 2018"
1402,fresh,0,"June 17, 2014"
1402,rotten,0,"December 27, 2013"
1402,fresh,0,"June 5, 2013"
1402,fresh,0,"April 12, 2013"
1402,rotten,0,"June 27, 2012"
1402,fresh,0,"April 16, 2012"
1402,fresh,0,"July 13, 2010"
1402,fresh,0,"July 13, 2010"
1402,rotten,1,"April 17, 2007"
1402,rotten,0,"April 17, 2007"
1402,rotten,1,"April 17, 2007"
1402,fresh,0,"June 24, 2006"
1402,fresh,1,"January 26, 2006"
1402,rotten,0,"April 7, 2005"
1402,fresh,1,"June 10, 2004"
1402,fresh,0,"May 11, 2003"
1402,fresh,0,"March 10, 2003"
1402,rotten,0,"January 29, 2003"
1402,fresh,0,"November 6, 2002"
1402,fresh,0,"November 1, 2002"
1402,rotten,0,"January 1, 2000"
1402,fresh,0,"January 1, 2000"
1402,fresh,0,"January 1, 2000"
1402,fresh,1,"January 1, 2000"
1402,fresh,0,"January 1, 2000"
1402,fresh,0,"July 12, 2008"
1402,fresh,0,"July 25, 2005"
1402,fresh,0,"July 19, 2005"
1402,fresh,0,"July 14, 2005"
1402,fresh,0,"June 8, 2005"
1402,fresh,0,"April 21, 2004"
1402,rotten,0,"November 20, 2003"
1402,fresh,0,"October 31, 2003"
1402,fresh,0,"September 26, 2003"
1402,fresh,0,"April 4, 2003"
1402,fresh,0,"February 9, 2003"
1402,fresh,0,"August 5, 2002"
1402,rotten,0,"July 26, 2002"
1403,fresh,0,"August 3, 2004"
1403,rotten,1,"March 19, 2004"
1403,rotten,0,"February 9, 2004"
1403,fresh,1,"June 24, 2002"
1403,fresh,0,"March 7, 2002"
1403,fresh,0,"January 18, 2002"
1403,fresh,0,"January 4, 2002"
1403,fresh,0,"January 3, 2002"
1403,rotten,0,"December 9, 2001"
1403,fresh,1,"November 29, 2001"
1403,fresh,1,"November 25, 2001"
1403,rotten,0,"November 23, 2001"
1403,rotten,1,"November 16, 2001"
1403,rotten,0,"November 15, 2001"
1403,rotten,0,"November 8, 2001"
1403,fresh,0,"November 5, 2001"
1403,rotten,0,"November 4, 2001"
1403,rotten,1,"November 2, 2001"
1403,fresh,0,"November 2, 2001"
1403,fresh,0,"November 2, 2001"
1403,fresh,1,"November 1, 2001"
1403,fresh,1,"October 12, 2001"
1403,rotten,1,"October 12, 2001"
1403,fresh,1,"October 9, 2001"
1403,fresh,0,"September 14, 2001"
1403,rotten,0,"August 9, 2001"
1403,rotten,0,"June 30, 2005"
1403,fresh,0,"January 24, 2005"
1403,fresh,0,"August 9, 2001"
1406,rotten,0,"June 26, 2008"
1406,rotten,0,"December 11, 2006"
1406,fresh,0,"October 11, 2002"
1406,fresh,0,"January 1, 2000"
1406,fresh,0,"December 6, 2005"
1406,fresh,0,"December 8, 2002"
1406,fresh,0,"January 1, 2000"
1406,fresh,0,"January 1, 2000"
1406,rotten,0,"January 1, 2000"
1406,fresh,1,"January 1, 2000"
1406,fresh,0,"January 1, 2000"
1406,fresh,0,"January 1, 2000"
1407,fresh,0,"October 14, 2013"
1407,fresh,0,"April 21, 2011"
1407,rotten,0,"September 10, 2010"
1409,fresh,0,"June 19, 2018"
1410,fresh,1,"January 8, 2010"
1410,fresh,1,"January 8, 2010"
1410,fresh,1,"January 7, 2010"
1410,fresh,0,"January 7, 2010"
1410,fresh,1,"January 7, 2010"
1410,fresh,0,"January 5, 2010"
1410,fresh,1,"January 5, 2010"
1410,fresh,0,"January 5, 2010"
1411,rotten,0,"July 3, 2005"
1411,fresh,0,"January 31, 2004"
1411,rotten,0,"March 4, 2003"
1411,fresh,0,"October 31, 2002"
1411,fresh,0,"October 18, 2002"
1411,fresh,0,"August 8, 2002"
1411,rotten,0,"April 21, 2002"
1411,fresh,0,"August 8, 2005"
1411,fresh,0,"April 8, 2005"
1411,fresh,0,"February 8, 2005"
1411,fresh,0,"December 17, 2004"
1411,fresh,1,"October 23, 2004"
1411,fresh,0,"May 23, 2004"
1411,rotten,0,"April 2, 2004"
1411,fresh,0,"March 11, 2004"
1411,fresh,0,"January 5, 2003"
1411,fresh,0,"August 13, 2002"
1411,rotten,0,"August 8, 2002"
1411,rotten,0,"July 30, 2002"
1411,fresh,0,"July 27, 2002"
1411,fresh,0,"January 27, 2002"
1412,fresh,0,"May 18, 2015"
1413,fresh,0,"September 16, 2009"
1415,fresh,0,"April 10, 2016"
1415,fresh,0,"May 30, 2012"
1415,fresh,0,"May 25, 2012"
1415,fresh,1,"May 25, 2012"
1415,fresh,1,"May 22, 2012"
1415,fresh,1,"May 22, 2012"
1415,fresh,0,"May 22, 2012"
1415,rotten,0,"May 20, 2012"
1415,fresh,0,"May 10, 2012"
1415,fresh,0,"March 30, 2012"
1415,fresh,0,"March 19, 2012"
1415,fresh,0,"February 22, 2012"
1415,fresh,0,"July 19, 2011"
1415,fresh,0,"March 6, 2011"
1415,fresh,0,"November 24, 2009"
1415,fresh,0,"April 29, 2009"
1415,fresh,0,"October 18, 2008"
1415,fresh,0,"June 17, 2008"
1415,fresh,1,"May 20, 2008"
1415,fresh,0,"July 23, 2007"
1415,fresh,0,"December 30, 2006"
1415,rotten,0,"November 7, 2006"
1415,rotten,1,"January 26, 2006"
1415,fresh,0,"May 3, 2005"
1415,rotten,0,"August 12, 2003"
1415,fresh,0,"June 30, 2003"
1415,fresh,0,"April 3, 2003"
1415,rotten,0,"February 13, 2003"
1415,fresh,0,"December 23, 2002"
1415,fresh,0,"October 30, 2002"
1415,fresh,0,"August 13, 2002"
1415,fresh,0,"March 5, 2002"
1415,rotten,0,"December 10, 2001"
1415,fresh,0,"November 24, 2001"
1415,fresh,0,"October 29, 2001"
1415,fresh,0,"September 17, 2001"
1415,fresh,0,"September 10, 2001"
1415,fresh,0,"June 25, 2001"
1418,fresh,0,"July 20, 2015"
1418,fresh,1,"July 20, 2015"
1418,fresh,1,"July 20, 2015"
1418,fresh,0,"June 29, 2015"
1418,fresh,0,"June 29, 2015"
1418,fresh,0,"August 24, 2014"
1418,fresh,1,"August 24, 2014"
1418,fresh,0,"August 24, 2014"
1418,fresh,0,"August 24, 2014"
1418,fresh,1,"August 24, 2014"
1418,fresh,1,"August 24, 2014"
1418,fresh,0,"August 24, 2014"
1418,fresh,0,"August 24, 2014"
1418,fresh,0,"August 24, 2014"
1418,fresh,0,"August 24, 2014"
1418,fresh,0,"August 4, 2013"
1418,fresh,0,"August 4, 2013"
1418,fresh,1,"August 4, 2013"
1418,fresh,0,"August 4, 2013"
1418,fresh,1,"August 4, 2013"
1418,fresh,0,"August 4, 2013"
1418,fresh,0,"August 4, 2013"
1418,fresh,1,"August 4, 2013"
1418,fresh,1,"August 4, 2013"
1418,fresh,1,"August 4, 2013"
1418,fresh,0,"August 4, 2013"
1418,fresh,1,"August 4, 2013"
1418,fresh,0,"December 22, 2010"
1418,fresh,0,"September 25, 2010"
1418,fresh,0,"January 7, 2010"
1418,fresh,0,"September 3, 2008"
1418,fresh,1,"September 3, 2008"
1418,fresh,0,"August 13, 2007"
1418,fresh,0,"July 14, 2007"
1418,fresh,1,"February 9, 2006"
1418,fresh,0,"December 6, 2005"
1418,fresh,0,"October 2, 2005"
1418,fresh,0,"September 30, 2005"
1418,fresh,0,"April 9, 2005"
1418,fresh,0,"December 6, 2004"
1418,rotten,0,"July 7, 2004"
1418,fresh,0,"June 24, 2003"
1418,fresh,0,"May 22, 2003"
1418,fresh,0,"February 8, 2003"
1418,fresh,0,"January 29, 2003"
1418,fresh,0,"December 2, 2002"
1418,fresh,0,"November 14, 2002"
1418,fresh,0,"October 30, 2002"
1418,fresh,0,"October 21, 2002"
1418,fresh,0,"September 10, 2002"
1418,fresh,0,"August 2, 2002"
1418,fresh,0,"July 2, 2002"
1418,fresh,0,"June 5, 2002"
