id,rating,genre,runtime
1564,PG-13,Comedy,89.0
1565,NR,Documentary,60.0
1567,NC17,Comedy,89.0
1568,R,Action and Adventure|Western,84.0
1570,PG,Drama|Science Fiction and Fantasy,101.0
1572,PG,Drama|Musical and Performing Arts,125.0
1573,NR,Documentary,71.0
1574,R,Comedy,104.0
1575,NR,Action and Adventure|Western,196.0
1576,R,Documentary|Drama,88.0
1577,PG,Drama|Musical and Performing Arts,113.0
1579,R,Drama,104.0
1581,NR,Art House and International|Drama|Horror|Mystery and Suspense,85.0
1582,R,Action and Adventure|Art House and International,101.0
1583,G,Art House and International|Drama,100.0
1584,NR,Action and Adventure|Drama,91.0
1585,PG-13,Comedy|Romance,120.0
1586,R,Drama|Mystery and Suspense,87.0
1588,PG-13,Action and Adventure|Drama|Mystery and Suspense,130.0
1591,NR,Art House and International|Drama|Romance,91.0
1593,PG-13,Action and Adventure|Science Fiction and Fantasy,105.0
1597,R,Action and Adventure|Comedy|Horror|Romance,113.0
1598,PG-13,Action and Adventure|Drama|Mystery and Suspense,100.0
1599,NR,Art House and International|Horror|Mystery and Suspense,85.0
1600,PG-13,Action and Adventure|Science Fiction and Fantasy,134.0
1601,PG,Action and Adventure|Animation|Kids and Family,107.0
1602,PG,Drama|Musical and Performing Arts|Faith and Spirituality,92.0
1603,R,Drama,100.0
1604,G,Animation|Art House and International|Kids and Family,75.0
1605,R,Drama,90.0
1606,R,Art House and International|Drama,84.0
1607,NR,Comedy,85.0
1608,PG-13,Action and Adventure|Drama,112.0
1609,NR,Art House and International,195.0
1610,R,Comedy|Drama,113.0
1611,PG-13,Art House and International|Drama|Mystery and Suspense|Romance,97.0
1612,PG-13,Comedy|Romance,104.0
1613,NR,Drama|Mystery and Suspense|Television,95.0
1614,NR,Documentary|Special Interest,89.0
1615,PG,Art House and International|Drama,95.0
1616,PG,Classics|Drama|Mystery and Suspense,86.0
1618,PG-13,Action and Adventure|Art House and International|Drama,119.0
1620,R,Action and Adventure|Anime and Manga|Art House and International|Science Fiction and Fantasy,92.0
1622,PG,Art House and International|Documentary|Faith and Spirituality,102.0
1623,R,Comedy|Drama,91.0
1624,PG,Classics|Science Fiction and Fantasy,99.0
1626,NR,Art House and International|Comedy|Horror|Mystery and Suspense,99.0
1627,R,Drama|Mystery and Suspense,129.0
1628,R,Comedy|Drama|Romance,124.0
1629,NR,Art House and International|Drama,86.0
1630,NR,Classics|Comedy|Romance,95.0
1631,NR,Art House and International|Mystery and Suspense,88.0
1632,R,Drama|Mystery and Suspense,117.0
1633,NR,Art House and International|Drama,88.0
1636,PG,Drama|Special Interest|Sports and Fitness,112.0
1638,R,Comedy|Mystery and Suspense|Romance,95.0
1639,NR,Art House and International|Drama,95.0
1640,PG-13,Comedy,94.0
1641,PG,Action and Adventure|Comedy|Kids and Family,93.0
1642,NR,Classics|Comedy|Drama,105.0
1643,R,Action and Adventure|Science Fiction and Fantasy,85.0
1644,PG-13,Action and Adventure|Drama|Western,133.0
1645,R,Drama|Mystery and Suspense,102.0
1646,R,Drama,115.0
1647,PG,Action and Adventure|Classics|Drama|Mystery and Suspense,125.0
1650,NR,Science Fiction and Fantasy,94.0
1651,R,Art House and International|Drama,104.0
1653,NR,Drama,97.0
1654,PG,Action and Adventure|Drama|Mystery and Suspense,83.0
1655,NR,Action and Adventure|Art House and International|Mystery and Suspense,142.0
1656,R,Drama,101.0
1657,NR,Action and Adventure,141.0
1659,NR,Mystery and Suspense,95.0
1660,NR,Science Fiction and Fantasy,76.0
1661,NR,Art House and International|Drama,97.0
1663,NR,Comedy,111.0
1665,R,Action and Adventure|Comedy,85.0
1667,PG-13,Comedy|Horror|Science Fiction and Fantasy,95.0
1668,NR,Comedy|Drama|Musical and Performing Arts,100.0
1669,R,Drama,106.0
1671,NR,Documentary|Musical and Performing Arts,80.0
1672,NR,Classics|Comedy|Western,94.0
1673,R,Action and Adventure|Comedy|Drama|Mystery and Suspense,106.0
1674,NR,Documentary|Special Interest,89.0
1677,PG,Comedy|Drama|Kids and Family,107.0
1678,PG,Action and Adventure|Drama|Mystery and Suspense,114.0
1679,NR,Horror,97.0
1680,R,Drama,85.0
1681,NR,Art House and International|Drama,94.0
1682,PG-13,Drama,120.0
1684,PG,Comedy,90.0
1685,R,Drama|Mystery and Suspense,118.0
1686,PG-13,Action and Adventure|Comedy,90.0
1689,NR,Classics|Drama,140.0
1690,PG,Action and Adventure|Animation|Kids and Family|Science Fiction and Fantasy,95.0
1691,R,Drama|Science Fiction and Fantasy,107.0
1692,PG,Classics|Drama|Musical and Performing Arts,90.0
1693,PG-13,Drama,109.0
1695,PG-13,Action and Adventure|Drama|Mystery and Suspense,108.0
1696,R,Art House and International|Comedy|Drama,188.0
1698,PG,Comedy|Kids and Family,94.0
1699,G,Animation|Comedy|Kids and Family,80.0
1700,NR,Drama,119.0
1701,R,Action and Adventure|Drama|Mystery and Suspense,105.0
1702,PG-13,Documentary|Drama,119.0
1703,PG,Art House and International|Classics|Drama,179.0
1704,PG-13,Drama|Mystery and Suspense,114.0
1705,NR,Drama|Television,120.0
1707,PG-13,Action and Adventure|Mystery and Suspense,110.0
1710,PG-13,Action and Adventure|Classics|Drama,108.0
1711,G,Comedy|Kids and Family,113.0
1712,NR,Art House and International|Drama,105.0
1713,G,Drama|Romance,114.0
1714,NR,Drama,80.0
1716,NR,Drama,113.0
1718,PG-13,Drama,132.0
1720,R,Action and Adventure,101.0
1721,R,Comedy|Drama,98.0
1722,PG-13,Action and Adventure|Drama|Mystery and Suspense,131.0
1723,NR,Action and Adventure|Kids and Family,83.0
1724,R,Action and Adventure|Mystery and Suspense,117.0
1727,NR,Western,71.0
1729,PG-13,Action and Adventure|Art House and International|Classics|Drama,142.0
1730,PG,Action and Adventure|Comedy|Kids and Family|Science Fiction and Fantasy,97.0
1731,R,Horror,90.0
1732,R,Action and Adventure|Drama,119.0
1733,NR,Drama,90.0
1734,NR,Classics|Drama|Musical and Performing Arts,125.0
1735,NR,Art House and International|Drama,108.0
1736,NR,UNKOWN,90.0
1737,R,Horror,96.0
1738,NR,Drama,120.0
1739,NR,Documentary|Drama|Special Interest,88.0
1740,R,Action and Adventure,91.0
1741,PG-13,Action and Adventure|Art House and International|Comedy|Drama,90.0
1742,PG,Action and Adventure|Comedy|Kids and Family|Science Fiction and Fantasy|Romance,98.0
1743,G,Animation|Kids and Family|Science Fiction and Fantasy,100.0
1744,PG-13,Classics|Drama,229.0
1745,PG,Comedy|Drama,110.0
1746,NR,Art House and International|Drama|Special Interest,90.0
1747,R,Drama|Mystery and Suspense,81.0
1749,PG-13,Drama|Mystery and Suspense|Romance,114.0
1750,R,Comedy|Drama,139.0
1751,R,Comedy|Drama,108.0
1752,R,Drama|Mystery and Suspense,149.0
1753,NR,Comedy,5.0
1754,R,Drama|Horror|Mystery and Suspense,97.0
1756,NR,Art House and International|Drama,107.0
1757,PG-13,Drama|Musical and Performing Arts|Romance,112.0
1758,PG-13,Action and Adventure|Drama,112.0
1760,PG,Comedy|Kids and Family,88.0
1761,NR,Classics|Drama,77.0
1762,PG-13,Drama,109.0
1763,R,Action and Adventure|Science Fiction and Fantasy,120.0
1765,R,Comedy|Horror,92.0
1767,R,Comedy|Drama|Horror|Mystery and Suspense,97.0
1768,NR,Documentary,90.0
1769,PG,Comedy|Science Fiction and Fantasy,92.0
1770,R,Action and Adventure|Drama|Mystery and Suspense,91.0
1771,NR,Action and Adventure|Drama,89.0
1772,R,Horror|Science Fiction and Fantasy|Television|Romance,89.0
1773,PG-13,Comedy,104.0
1774,NR,Art House and International|Drama,112.0
1775,R,Action and Adventure|Comedy|Drama,118.0
1776,R,Comedy|Drama,111.0
1777,R,Action and Adventure|Drama|Mystery and Suspense,122.0
1778,NR,Documentary|Special Interest,79.0
1779,PG,Action and Adventure|Drama|Mystery and Suspense|Special Interest,91.0
1781,PG-13,Comedy|Drama|Musical and Performing Arts|Romance,116.0
1784,NR,Action and Adventure|Classics,89.0
1785,R,Action and Adventure|Horror|Mystery and Suspense,100.0
1786,R,Art House and International|Drama|Mystery and Suspense|Romance,110.0
1787,R,Drama|Horror|Science Fiction and Fantasy,97.0
1788,PG,Drama|Romance,119.0
1789,R,Drama,117.0
1790,R,Comedy|Drama,126.0
1793,R,Action and Adventure|Comedy|Drama,116.0
1794,NR,Art House and International|Drama|Science Fiction and Fantasy,122.0
1795,PG,Action and Adventure|Art House and International|Classics|Drama|Mystery and Suspense,112.0
1797,R,Action and Adventure|Drama|Mystery and Suspense,91.0
1798,PG,Animation|Comedy|Kids and Family,80.0
1799,NR,Drama,85.0
1800,R,Comedy|Drama|Musical and Performing Arts,110.0
1801,PG-13,Drama,133.0
1802,NR,Action and Adventure|Classics|Western|Romance,95.0
1803,PG-13,Comedy|Drama,117.0
1804,PG-13,Comedy|Science Fiction and Fantasy|Romance,104.0
1805,NR,Drama,112.0
1807,R,Art House and International|Comedy|Drama|Romance,92.0
1808,R,Action and Adventure|Drama,148.0
1809,R,Comedy|Horror,95.0
1812,PG,Action and Adventure|Comedy,114.0
1813,G,Drama|Horror|Science Fiction and Fantasy,90.0
1814,NR,Art House and International|Comedy|Drama|Romance,89.0
1815,NR,Comedy|Musical and Performing Arts,127.0
1816,PG-13,Comedy|Drama,118.0
1818,PG,Action and Adventure|Mystery and Suspense,90.0
1819,PG-13,Action and Adventure|Science Fiction and Fantasy,140.0
1820,NR,Comedy|Drama|Special Interest,83.0
1821,NR,Art House and International|Comedy|Drama,90.0
1822,PG-13,Art House and International|Documentary,99.0
1823,NR,Art House and International|Comedy|Drama,111.0
1824,NR,Art House and International|Drama,114.0
1825,NR,Drama|Science Fiction and Fantasy,90.0
1826,PG,Action and Adventure|Drama|Mystery and Suspense,131.0
1828,NR,Art House and International|Drama|Romance,108.0
1829,NR,Animation|Kids and Family,60.0
1830,NR,Documentary|Special Interest|Sports and Fitness,95.0
1832,R,Drama,118.0
1834,R,Drama|Science Fiction and Fantasy,106.0
1835,R,Comedy|Drama,105.0
1837,PG,Drama|Romance,120.0
1839,PG,Documentary,111.0
1840,R,Drama|Romance,118.0
1841,R,Action and Adventure|Drama|Mystery and Suspense,105.0
1843,PG-13,Art House and International|Comedy|Drama,108.0
1844,R,Comedy|Drama,97.0
1845,R,Drama|Mystery and Suspense,100.0
1847,NR,Classics|Musical and Performing Arts|Western,107.0
1848,R,Action and Adventure|Art House and International|Drama|Mystery and Suspense|Science Fiction and Fantasy|Special Interest,85.0
1849,NR,Art House and International|Comedy|Documentary|Television,96.0
1850,PG-13,Drama,112.0
1851,NR,Animation|Special Interest,72.0
1852,NR,Art House and International|Drama,100.0
1853,PG-13,Comedy,106.0
1854,PG,Action and Adventure|Drama|Romance,68.0
1855,G,Action and Adventure|Kids and Family|Science Fiction and Fantasy,90.0
1857,R,Action and Adventure|Mystery and Suspense,97.0
1858,G,Classics|Comedy|Musical and Performing Arts|Romance,96.0
1859,R,Action and Adventure|Drama,99.0
1860,NR,Classics|Western,94.0
1861,R,Art House and International|Horror|Science Fiction and Fantasy,80.0
1862,PG-13,Drama|Musical and Performing Arts|Special Interest,109.0
1863,NR,Comedy|Drama,86.0
1864,NR,Drama,94.0
1865,R,Drama,115.0
1866,NR,Classics|Comedy|Drama|Romance,98.0
1867,G,Action and Adventure|Classics|Drama|Western,180.0
1869,R,Action and Adventure,81.0
1870,R,Horror,87.0
1871,R,Drama,112.0
1873,R,Horror,90.0
1874,R,Horror,91.0
1875,PG-13,Comedy,87.0
1876,NR,Art House and International|Drama,103.0
1877,PG-13,Action and Adventure|Comedy|Drama,92.0
1879,PG,Art House and International|Drama|Faith and Spirituality,120.0
1880,R,Horror|Mystery and Suspense,98.0
1881,PG,Comedy|Drama|Science Fiction and Fantasy,131.0
1882,PG,Animation|Comedy|Kids and Family|Science Fiction and Fantasy,114.0
1883,PG,Action and Adventure|Drama|Mystery and Suspense,114.0
1884,PG-13,Comedy,83.0
1885,NR,Action and Adventure|Science Fiction and Fantasy,103.0
1886,PG,Action and Adventure|Drama,140.0
1888,R,Horror,92.0
1889,PG,Drama,155.0
1890,R,Animation|Comedy,89.0
1891,NR,Action and Adventure|Art House and International|Drama,89.0
1892,PG,Action and Adventure|Drama|Mystery and Suspense,124.0
1894,R,Art House and International|Drama|Romance,127.0
1896,PG,Action and Adventure|Drama|Science Fiction and Fantasy,133.0
1897,NR,Comedy,92.0
1898,R,Action and Adventure|Art House and International|Drama,103.0
1899,PG,Comedy|Horror|Science Fiction and Fantasy,93.0
1900,R,Action and Adventure|Drama,60.0
1901,R,Action and Adventure|Art House and International|Drama|Mystery and Suspense,104.0
1902,NR,Horror|Mystery and Suspense,78.0
1903,R,Action and Adventure|Science Fiction and Fantasy,111.0
1905,R,Art House and International|Comedy|Drama,109.0
1907,PG-13,Animation|Science Fiction and Fantasy,106.0
1908,NR,Science Fiction and Fantasy|Romance,75.0
1910,R,Drama,123.0
1911,PG,Classics|Drama|Mystery and Suspense,95.0
1912,PG,Comedy,106.0
1913,NR,Action and Adventure,90.0
1914,R,Art House and International|Drama,115.0
1916,NR,Drama|Mystery and Suspense|Television,100.0
1918,NR,Action and Adventure|Classics|Documentary,290.0
1920,NR,Action and Adventure|Art House and International|Drama|Horror|Mystery and Suspense,100.0
1922,PG-13,Comedy,90.0
1923,PG,Comedy|Drama|Science Fiction and Fantasy,116.0
1924,PG-13,Action and Adventure|Drama|Mystery and Suspense,112.0
1926,PG-13,Action and Adventure|Drama,92.0
1927,R,Drama|Horror|Mystery and Suspense|Romance,127.0
1929,R,Drama|Musical and Performing Arts,158.0
1930,PG,Action and Adventure|Art House and International|Classics|Drama|Mystery and Suspense,102.0
1931,PG-13,Drama,90.0
1932,PG-13,Comedy|Drama|Romance,96.0
1933,R,Art House and International|Comedy|Drama,121.0
1935,PG-13,Action and Adventure|Mystery and Suspense|Science Fiction and Fantasy,115.0
1937,PG-13,Drama|Romance,120.0
1938,NR,Classics|Comedy|Musical and Performing Arts|Romance,133.0
1939,NR,Drama|Special Interest,86.0
1940,R,Comedy,93.0
1941,R,Comedy|Drama|Faith and Spirituality,124.0
1942,NR,Comedy|Romance,147.0
1943,R,Art House and International|Drama,94.0
1944,PG-13,Action and Adventure|Comedy|Science Fiction and Fantasy,119.0
1945,PG,Comedy,92.0
1946,R,Horror|Mystery and Suspense,98.0
1947,PG-13,Art House and International|Drama,108.0
1949,PG,Comedy|Romance,91.0
1950,R,Action and Adventure|Drama,100.0
1951,NR,Classics|Drama,91.0
1952,NR,Action and Adventure|Drama|Mystery and Suspense,92.0
1953,R,Comedy|Documentary|Television,84.0
1955,PG-13,Drama|Romance,135.0
1956,R,Art House and International|Comedy|Horror,93.0
1957,NR,Art House and International|Comedy|Drama|Mystery and Suspense,110.0
1958,G,Drama,74.0
1959,R,Drama,90.0
1960,PG-13,Drama,127.0
1961,NR,Drama,90.0
1962,PG-13,Comedy|Drama,116.0
1963,R,Horror,89.0
1965,G,Animation|Kids and Family,73.0
1966,PG-13,Comedy,90.0
1968,PG,Comedy|Drama,126.0
1969,PG,Action and Adventure|Comedy|Western,104.0
1970,PG-13,Comedy,90.0
1971,NR,Drama|Mystery and Suspense,93.0
1972,R,Action and Adventure|Mystery and Suspense|Science Fiction and Fantasy,106.0
1973,R,Action and Adventure|Drama|Mystery and Suspense|Science Fiction and Fantasy|Special Interest,94.0
1975,NR,Drama|Romance,142.0
1976,NR,Action and Adventure|Art House and International,123.0
1977,NR,Classics|Comedy|Musical and Performing Arts,90.0
1978,R,Art House and International|Drama,102.0
1979,G,Classics|Drama|Mystery and Suspense,103.0
1980,PG-13,Action and Adventure|Science Fiction and Fantasy,119.0
1981,NR,Comedy|Drama,129.0
1982,NR,UNKOWN,90.0
1983,G,Action and Adventure|Animation|Kids and Family,74.0
1985,R,Horror|Mystery and Suspense,98.0
1986,PG,Art House and International|Comedy|Drama,97.0
1987,PG-13,Comedy,98.0
1988,R,Comedy,94.0
1989,NR,Art House and International|Drama,101.0
1990,R,Art House and International|Comedy|Drama,112.0
1991,R,Action and Adventure|Drama,92.0
1992,R,Comedy|Drama,116.0
1993,PG,Comedy,95.0
1995,PG-13,Action and Adventure|Comedy|Western,107.0
1996,R,Action and Adventure|Horror|Mystery and Suspense,106.0
1997,PG,Comedy|Science Fiction and Fantasy,88.0
1998,G,Classics|Comedy|Drama|Musical and Performing Arts,111.0
1999,PG,Comedy|Drama|Kids and Family|Sports and Fitness,101.0
2000,R,Action and Adventure|Art House and International|Comedy|Drama|Mystery and Suspense,94.0
